date,close,high,low,volume,mktState,currState,downFromMax,upFromMin
2017-10-01,4061.9562859339026,4062.2800570968498,3939.1225862045826,1412213311.5786119,1,1,0.0,0.0
2017-10-02,4069.885504280215,4126.593609959567,4040.2283763692294,2334513172.5407243,1,1,0.0,0.0019520688525798764
2017-10-03,3977.4802299394414,4083.3606628480916,3923.37648050147,2058490455.9846292,1,1,-0.022704637327903458,0.0
2017-10-04,3874.354846981206,3986.365271344595,3856.832034553483,1969115179.0572743,1,1,-0.048043282075963506,0.0
2017-10-05,3931.3175674986633,3962.3444738136677,3783.514623091275,2291061712.6614676,1,1,-0.03404713391465751,0.014702504743942411
2017-10-06,3981.268584256726,4018.9630067079574,3931.8632214243594,1876092255.4507935,1,1,-0.021773811555704063,0.027595236238834628
2017-10-07,4027.906828836647,4043.6528158579763,3932.0744524384363,1686244185.955753,1,1,-0.01031446103322072,0.03963291642609475
2017-10-08,4127.157340787525,4140.433412107467,3948.221148204426,2496349755.865394,1,1,0.0,0.06525021682082012
2017-10-09,4312.357005731129,4410.496087859849,4125.793327484476,3292576579.9570837,1,1,0.0,0.11305163725289717
2017-10-10,4319.695493663618,4445.513287882664,4302.629610713673,2678773635.3154073,1,1,0.0,0.11494575594422132
2017-10-11,4364.436616518226,4406.50843758238,4296.868339296579,2110728784.6497989,1,1,0.0,0.12649377480714738
2017-10-12,4971.852732205994,4973.290717853693,4411.1224830792535,3851635978.1926374,1,1,0.0,0.2832724230409429
2017-10-13,5126.569750831569,5301.310235434472,4927.480130432481,5029935694.205845,1,1,0.0,0.3232060441820541
2017-10-14,5353.84308090698,5361.739380212442,5136.0058672004425,2875735015.9606414,1,1,0.0,0.3818669926629337
2017-10-15,5177.231860732353,5334.955905458502,4993.924382591083,3191173208.4691825,1,1,-0.03298774684010858,0.33628231414226667
2017-10-16,5245.797401713025,5296.129260684109,5082.380083648039,3865846198.2941637,1,1,-0.020180957409691454,0.35397959373814464
2017-10-17,5174.171888992537,5355.696948930313,5052.274306846971,3077506087.670833,1,1,-0.03355929361381378,0.33549251252092044
2017-10-18,5175.741013320088,5188.56303257306,4769.320639034853,3578268512.734062,1,1,-0.033266209878665236,0.3358975152606086
2017-10-19,5313.257396978916,5348.535909370879,5150.178870348373,2914407114.092308,1,1,-0.007580663705441976,0.37139152370590556
2017-10-20,5615.172693035595,5661.981596466001,5261.3830689069055,3454248790.2738156,1,1,0.0,0.4493181225800183
2017-10-21,5631.914510311864,5783.246024762152,5568.432114638289,3185349171.3933434,1,1,0.0,0.4536393109939587
2017-10-22,5626.7126984030765,5692.023817778452,5426.484899880699,2949592670.3013754,1,1,-0.0009236311913583866,0.45229668438534
2017-10-23,5547.850838891224,5684.218176818151,5362.806063476065,3278904337.0218315,1,1,-0.014926304592642919,0.4319418478702233
